"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount","input","output","cache_read","cache_write"
"2025-10-27","user071_emu","copilot","copilot_ai_credit","Claude Opus 4.1","82.8","ai-credits","0.01","0.828","0.828","0","3900","org001_emu","","cost_center_002","0","0","18","6730","425429","71512"
"2025-10-27","user072_emu","copilot","coding_agent_ai_credit","Coding Agent model","28.35","ai-credits","0.01","0.2835","0.2835","0","1900","org005_emu","","cost_center_002","0","0","514","2555","251844","44821"
"2025-10-27","user073_emu","copilot","copilot_ai_credit","Claude Opus 4.1","24","ai-credits","0.01","0.24","0.24","0","1900","org005_emu","","","0","0","5","1969","74174","24588"
"2025-10-27","user074_emu","copilot","copilot_ai_credit","Claude Opus 4.1","40.56","ai-credits","0.01","0.4056","0.4056","0","1900","org002_emu","","cost_center_004","0","0","13","3722","341291","22693"
"2025-10-27","user075_emu","copilot","coding_agent_ai_credit","Coding Agent model","34.425","ai-credits","0.01","0.34425","0.34425","0","1900","org005_emu","","cost_center_001","0","0","46488","4211","665188","15497"
"2025-10-27","user076_emu","copilot","coding_agent_ai_credit","Coding Agent model","36.225","ai-credits","0.01","0.36225","0.36225","0","1900","org002_emu","","cost_center_004","0","0","31349","15457","914691","71876"
"2025-10-27","user077_emu","copilot","copilot_ai_credit","GPT-5","46.8","ai-credits","0.01","0.468","0.468","0","3900","org005_emu","","cost_center_002","0","0","52062","7069","927227","0"
"2025-10-27","user078_emu","copilot","copilot_ai_credit","Claude Opus 4.1","86.4","ai-credits","0.01","0.864","0.864","0","3900","org002_emu","","","0","0","762","10159","709213","40256"
"2025-10-27","user079_emu","copilot","copilot_ai_credit","GPT-5","20.8","ai-credits","0.01","0.208","0.208","0","3900","org004_emu","","cost_center_002","0","0","12483","10255","91866","0"
"2025-10-27","user079_emu","copilot","copilot_ai_credit","GPT-5","3.5","ai-credits","0.01","0.035","0.035","0","3900","org004_emu","","cost_center_002","0","0","7407","922","10600","0"
"2025-10-27","user079_emu","copilot","copilot_ai_credit","GPT-5","22.95","ai-credits","0.01","0.2295","0","0.2295","3900","org004_emu","","cost_center_002","0","0","32719","3449","383881","0"
"2025-10-27","user080_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","273","ai-credits","0.01","2.73","2.73","0","3900","org002_emu","","cost_center_002","0","0","135","31609","2660268","388636"
"2025-10-27","user081_emu","copilot","copilot_ai_credit","GPT-5","8.5","ai-credits","0.01","0.085","0.085","0","1900","org001_emu","","cost_center_001","0","0","10449","1446","148760","0"
"2025-10-27","user082_emu","copilot","copilot_ai_credit","Claude Sonnet 4","184","ai-credits","0.01","1.84","1.84","0","3900","org001_emu","","","0","0","16","7516","503815","420286"
"2025-10-27","user083_emu","copilot","copilot_ai_credit","Code Review model","31.36","ai-credits","0.01","0.3136","0.3136","0","3900","org001_emu","","cost_center_001","0","0","42023","9365","622552","0"
"2025-10-27","user083_emu","copilot","coding_agent_ai_credit","Coding Agent model","121.5","ai-credits","0.01","1.215","1.215","0","3900","org001_emu","","cost_center_001","0","0","55921","16408","3316308","0"
"2025-10-27","user084_emu","copilot","copilot_ai_credit","Code Review model","89.6","ai-credits","0.01","0.896","0.896","0","3900","org001_emu","","cost_center_001","0","0","75930","37335","1373879","0"
"2025-10-28","user001_emu","copilot","copilot_ai_credit","Claude Sonnet 4","5.29","ai-credits","0.01","0.0529","0.0529","0","3900","org001_emu","","","0","0","2","427","74344","6450"
"2025-10-28","user007_emu","copilot","copilot_ai_credit","Claude Sonnet 4","3.91","ai-credits","0.01","0.0391","0.0391","0","3900","org007_emu","","","0","0","1","38","0","10276"
"2025-10-28","user009_emu","copilot","copilot_ai_credit","Claude Sonnet 4","215.28","ai-credits","0.01","2.1528","2.1528","0","3900","org009_emu","","cost_center_007","0","0","44","23065","1442913","366353"
"2025-10-28","user009_emu","copilot","copilot_ai_credit","Code Review model","5.44","ai-credits","0.01","0.0544","0.0544","0","3900","org009_emu","","cost_center_007","0","0","21778","1163","0","0"
"2025-10-28","user009_emu","copilot","coding_agent_ai_credit","Coding Agent model","5.175","ai-credits","0.01","0.05175","0.05175","0","3900","org009_emu","","cost_center_007","0","0","1","402","30156","4259"
"2025-10-28","user013_emu","copilot","copilot_ai_credit","Claude Sonnet 4","4.6","ai-credits","0.01","0.046","0.046","0","3900","org013_emu","","","0","0","19","396","41883","7317"
"2025-10-28","user014_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","170.43","ai-credits","0.01","1.7043","1.7043","0","3900","org014_emu","","","0","0","43","13941","2302639","214470"
"2025-10-28","user063_emu","copilot","copilot_ai_credit","Claude Opus 4.1","18.36","ai-credits","0.01","0.1836","0.1836","0","3900","org004_emu","","","0","0","8","3061","83002","10486"
"2025-10-28","user063_emu","copilot","copilot_ai_credit","Claude Opus 4.1","72","ai-credits","0.01","0.72","0","0.72","3900","org004_emu","","","0","0","24","8073","482906","44256"
"2025-10-28","user063_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","109.2","ai-credits","0.01","1.092","0","1.092","3900","org004_emu","","","0","0","173561","18056","1001602","0"
"2025-10-28","user064_emu","copilot","coding_agent_ai_credit","Coding Agent model","126","ai-credits","0.01","1.26","1.26","0","3900","org002_emu","","cost_center_003","0","0","147","14506","2493400","78386"
"2025-10-28","user065_emu","copilot","copilot_ai_credit","Claude Sonnet 4","39.1","ai-credits","0.01","0.391","0.391","0","1900","org005_emu","","cost_center_004","0","0","27","6208","171387","65703"
"2025-10-28","user066_emu","copilot","copilot_ai_credit","GPT-5","39","ai-credits","0.01","0.39","0.39","0","3900","org001_emu","","cost_center_001","0","0","43162","5194","816732","0"
"2025-10-28","user067_emu","copilot","copilot_ai_credit","Claude Sonnet 4","41.86","ai-credits","0.01","0.4186","0.4186","0","1900","org005_emu","","cost_center_001","0","0","7","12864","149675","48192"
"2025-10-28","user068_emu","copilot","coding_agent_ai_credit","Coding Agent model","198.9","ai-credits","0.01","1.989","1.989","0","3900","org001_emu","","","0","0","25860","26197","1429653","88580"
"2025-10-28","user069_emu","copilot","copilot_ai_credit","Claude Opus 4.1","12.24","ai-credits","0.01","0.1224","0.1224","0","1900","org005_emu","","cost_center_001","0","0","3","1832","40693","8999"
"2025-10-28","user069_emu","copilot","copilot_ai_credit","Claude Opus 4.1","14.4","ai-credits","0.01","0.144","0","0.144","1900","org005_emu","","cost_center_001","0","0","3","1254","101899","9870"
"2025-10-28","user070_emu","copilot","copilot_ai_credit","Claude Sonnet 4","21.16","ai-credits","0.01","0.2116","0.2116","0","1900","org003_emu","","cost_center_003","0","0","360","3960","212236","23321"
"2025-10-28","user070_emu","copilot","copilot_ai_credit","Claude Sonnet 4","41.86","ai-credits","0.01","0.4186","0","0.4186","1900","org003_emu","","cost_center_003","0","0","308","3465","223999","79600"
"2025-10-28","user071_emu","copilot","coding_agent_ai_credit","Coding Agent model","93.15","ai-credits","0.01","0.9315","0.9315","0","3900","org001_emu","","cost_center_002","0","0","29196","8387","1535630","68643"
"2025-10-28","user071_emu","copilot","coding_agent_ai_credit","Coding Agent model","169.65","ai-credits","0.01","1.6965","1.6965","0","3900","org001_emu","","cost_center_002","0","0","92","36101","2186271","133022"
"2025-10-28","user071_emu","copilot","coding_agent_ai_credit","Coding Agent model","26.775","ai-credits","0.01","0.26775","0","0.26775","3900","org001_emu","","cost_center_002","0","0","2005","2674","310575","34255"
"2025-10-28","user072_emu","copilot","copilot_ai_credit","Claude Opus 4.1","27.6","ai-credits","0.01","0.276","0.276","0","1900","org005_emu","","cost_center_002","0","0","3320","3818","94425","18678"
"2025-10-28","user073_emu","copilot","copilot_ai_credit","Claude Opus 4.1","13.44","ai-credits","0.01","0.1344","0.1344","0","1900","org005_emu","","","0","0","3","3144","74381","2975"
"2025-10-28","user074_emu","copilot","copilot_ai_credit","Claude Sonnet 4","25.76","ai-credits","0.01","0.2576","0.2576","0","1900","org002_emu","","cost_center_004","0","0","6","889","156940","52576"
"2025-10-28","user075_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","26.52","ai-credits","0.01","0.2652","0.2652","0","1900","org005_emu","","cost_center_001","0","0","45993","4600","194048","0"
"2025-10-28","user075_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","31.2","ai-credits","0.01","0.312","0","0.312","1900","org005_emu","","cost_center_001","0","0","9","2528","264614","51910"
"2025-10-28","user076_emu","copilot","copilot_ai_credit","Claude Sonnet 4","12.88","ai-credits","0.01","0.1288","0.1288","0","1900","org002_emu","","cost_center_004","0","0","1","370","94953","25269"
"2025-10-28","user076_emu","copilot","copilot_ai_credit","Code Review model","22.4","ai-credits","0.01","0.224","0.224","0","1900","org002_emu","","cost_center_004","0","0","18983","9334","343470","0"
"2025-10-28","user077_emu","copilot","coding_agent_ai_credit","Coding Agent model","110.25","ai-credits","0.01","1.1025","1.1025","0","3900","org005_emu","","cost_center_002","0","0","8254","11010","1278840","141051"
"2025-10-28","user078_emu","copilot","copilot_ai_credit","Code Review model","89.76","ai-credits","0.01","0.8976","0.8976","0","3900","org002_emu","","","0","0","103321","18238","2636886","0"
"2025-10-28","user078_emu","copilot","copilot_ai_credit","Code Review model","29.44","ai-credits","0.01","0.2944","0","0.2944","3900","org002_emu","","","0","0","30704","11182","501903","0"
"2025-10-28","user079_emu","copilot","copilot_ai_credit","GPT-5","24.5","ai-credits","0.01","0.245","0","0.245","3900","org004_emu","","cost_center_002","0","0","46836","5680","170830","0"
"2025-10-28","user080_emu","copilot","copilot_ai_credit","Claude Sonnet 4","55.2","ai-credits","0.01","0.552","0.552","0","3900","org002_emu","","cost_center_002","0","0","21","5514","690945","69853"
"2025-10-28","user080_emu","copilot","copilot_ai_credit","Claude Sonnet 4","5.29","ai-credits","0.01","0.0529","0.0529","0","3900","org002_emu","","cost_center_002","0","0","4","942","67858","4907"
"2025-10-28","user080_emu","copilot","copilot_ai_credit","Claude Sonnet 4","137.54","ai-credits","0.01","1.3754","0","1.3754","3900","org002_emu","","cost_center_002","0","0","52","17502","1606273","168223"
"2025-10-28","user081_emu","copilot","copilot_ai_credit","GPT-5","9","ai-credits","0.01","0.09","0.09","0","1900","org001_emu","","cost_center_001","0","0","16550","1933","78515","0"
"2025-10-28","user082_emu","copilot","copilot_ai_credit","Code Review model","12.48","ai-credits","0.01","0.1248","0.1248","0","3900","org001_emu","","","0","0","16312","2064","384879","0"
"2025-10-28","user082_emu","copilot","copilot_ai_credit","Code Review model","150.4","ai-credits","0.01","1.504","0","1.504","3900","org001_emu","","","0","0","64487","98316","84115","0"
"2025-10-28","user083_emu","copilot","copilot_ai_credit","Code Review model","112","ai-credits","0.01","1.12","1.12","0","3900","org001_emu","","cost_center_001","0","0","121621","38218","2300152","0"
"2025-10-28","user083_emu","copilot","copilot_ai_credit","GPT-5","20.7","ai-credits","0.01","0.207","0.207","0","3900","org001_emu","","cost_center_001","0","0","36282","6676","64592","0"
"2025-10-28","user084_emu","copilot","copilot_ai_credit","Claude Opus 4.1","27.6","ai-credits","0.01","0.276","0.276","0","3900","org001_emu","","cost_center_001","0","0","1","411","2273","42334"
"2025-10-28","user084_emu","copilot","copilot_ai_credit","Claude Opus 4.1","121.68","ai-credits","0.01","1.2168","0","1.2168","3900","org001_emu","","cost_center_001","0","0","21","14437","747962","77086"
"2025-10-28","user084_emu","copilot","copilot_ai_credit","Code Review model","104","ai-credits","0.01","1.04","0","1.04","3900","org001_emu","","cost_center_001","0","0","115578","16610","3458303","0"
"2025-10-29","power-user-001_emu","copilot","copilot_ai_credit","Claude Haiku 4.5","3.96","ai-credits","0.01","0.0396","0","0.0396","1900","","","","0","0","48","1724","96005","17066"
"2025-10-29","power-user-001_emu","copilot","copilot_ai_credit","Claude Opus 4.5","223.56","ai-credits","0.01","2.2356","0","2.2356","1900","","","","0","0","144","20965","1714834","136535"
"2025-10-29","power-user-001_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","23.4","ai-credits","0.01","0.234","0","0.234","1900","","","","0","0","3","5016","142388","30944"
"2025-10-29","power-user-001_emu","copilot","copilot_ai_credit","Gemini 3 Pro","9.2","ai-credits","0.01","0.092","0","0.092","1900","","","","0","0","37066","498","59446","0"
"2025-10-29","power-user-001_emu","copilot","copilot_ai_credit","GPT-5.1-Codex","24.36","ai-credits","0.01","0.2436","0","0.2436","1900","","","","0","0","96610","1308","321245","0"
"2025-10-29","power-user-002_emu","copilot","copilot_ai_credit","Claude Opus 4.5","331.2","ai-credits","0.01","3.312","0","3.312","1900","","","","0","0","24","57477","421533","266270"
"2025-10-29","power-user-002_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","7.8","ai-credits","0.01","0.078","0","0.078","1900","","","","0","0","22974","231","12845","469"
"2025-10-29","power-user-002_emu","copilot","copilot_ai_credit","Code Review model","5.44","ai-credits","0.01","0.0544","0","0.0544","1900","","","","0","0","7327","1404","125260","0"
"2025-10-29","power-user-003_emu","copilot","copilot_ai_credit","Claude Opus 4.5","41.4","ai-credits","0.01","0.414","0","0.414","1900","","","","0","0","3088","7077","25961","33385"
"2025-10-29","power-user-004_emu","copilot","copilot_ai_credit","Claude Opus 4.5","287.28","ai-credits","0.01","2.8728","0","2.8728","1900","","","","0","0","3342","21037","2129507","202468"
"2025-10-29","power-user-004_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","324.48","ai-credits","0.01","3.2448","0","3.2448","1900","","","","0","0","43","11831","960616","741072"
"2025-10-29","power-user-004_emu","copilot","copilot_ai_credit","GPT-5.1-Codex","4.93","ai-credits","0.01","0.0493","0","0.0493","1900","","","","0","0","19148","870","20660","0"
"2025-10-29","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","772.2","ai-credits","0.01","7.722","0","7.722","1900","","","","0","0","169","33257","4324887","1580046"
"2025-10-29","power-user-006_emu","copilot","copilot_ai_credit","Claude Opus 4.5","918","ai-credits","0.01","9.18","0","9.18","1900","","","","0","0","51","18631","2250794","1214173"
"2025-10-29","power-user-007_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","192.27","ai-credits","0.01","1.9227","0","1.9227","1900","","","","0","0","54","23608","2516041","216960"
"2025-10-29","user001_emu","copilot","copilot_ai_credit","GPT-5","5.1","ai-credits","0.01","0.051","0.051","0","3900","org001_emu","","","0","0","8641","594","81958","0"
"2025-10-29","user009_emu","copilot","copilot_ai_credit","Claude Sonnet 4","107.64","ai-credits","0.01","1.0764","1.0764","0","3900","org009_emu","","cost_center_007","0","0","289177","8773","257559","0"
"2025-10-29","user009_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","32.76","ai-credits","0.01","0.3276","0.3276","0","3900","org009_emu","","cost_center_007","0","0","15","7527","288910","34127"
"2025-10-29","user011_emu","copilot","copilot_ai_credit","Claude Sonnet 4","9.66","ai-credits","0.01","0.0966","0.0966","0","3900","org011_emu","","","0","0","3","3160","82830","6493"
"2025-10-29","user011_emu","copilot","copilot_ai_credit","Code Review model","3.2","ai-credits","0.01","0.032","0.032","0","3900","org011_emu","","","0","0","2624","1350","23350","683"
