"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2025-10-28","user007_emu","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","1000","org007_emu","","3.91","0.0391"
"2025-10-28","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4","36","requests","0.04","1.44","1.44","0","False","1000","org009_emu","cost_center_007","215.28","2.1528"
"2025-10-28","user009_emu","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","1000","org009_emu","cost_center_007","5.44","0.0544"
"2025-10-28","user009_emu","copilot","copilot_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","1000","org009_emu","cost_center_007","5.175","0.05175"
"2025-10-28","user013_emu","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","1000","org013_emu","","4.6","0.046"
"2025-10-28","user014_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","19","requests","0.04","0.76","0.76","0","False","1000","org014_emu","","170.43","1.7043"
"2025-10-28","user063_emu","copilot","copilot_premium_request","Claude Opus 4.1","9","requests","0.04","0.36","0.36","0","False","1000","org004_emu","","18.36","0.1836"
"2025-10-28","user063_emu","copilot","copilot_premium_request","Claude Opus 4.1","30","requests","0.04","1.2","0","1.2","True","1000","org004_emu","","72","0.72"
"2025-10-28","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","20","requests","0.04","0.8","0","0.8","True","1000","org004_emu","","109.2","1.092"
"2025-10-28","user064_emu","copilot","copilot_premium_request","Coding Agent model","40","requests","0.04","1.6","1.6","0","False","1000","org002_emu","cost_center_003","126","1.26"
"2025-10-28","user065_emu","copilot","copilot_premium_request","Claude Sonnet 4","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_004","39.1","0.391"
"2025-10-28","user066_emu","copilot","copilot_premium_request","GPT-5","30","requests","0.04","1.2","1.2","0","False","1000","org001_emu","cost_center_001","39","0.39"
"2025-10-28","user067_emu","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.52","0.52","0","False","300","org005_emu","cost_center_001","41.86","0.4186"
"2025-10-28","user068_emu","copilot","copilot_premium_request","Coding Agent model","34","requests","0.04","1.36","1.36","0","False","1000","org001_emu","","198.9","1.989"
"2025-10-28","user069_emu","copilot","copilot_premium_request","Claude Opus 4.1","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_001","12.24","0.1224"
"2025-10-28","user069_emu","copilot","copilot_premium_request","Claude Opus 4.1","6","requests","0.04","0.24","0","0.24","True","300","org005_emu","cost_center_001","14.4","0.144"
"2025-10-28","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0.16","0","False","300","org003_emu","cost_center_003","21.16","0.2116"
"2025-10-28","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0","0.28","True","300","org003_emu","cost_center_003","41.86","0.4186"
"2025-10-28","user071_emu","copilot","copilot_premium_request","Coding Agent model","18","requests","0.04","0.72","0.72","0","False","1000","org001_emu","cost_center_002","93.15","0.9315"
"2025-10-28","user071_emu","copilot","copilot_premium_request","Coding Agent model","29","requests","0.04","1.16","1.16","0","False","1000","org001_emu","cost_center_002","169.65","1.6965"
"2025-10-28","user071_emu","copilot","copilot_premium_request","Coding Agent model","7","requests","0.04","0.28","0","0.28","True","1000","org001_emu","cost_center_002","26.775","0.26775"
"2025-10-28","user072_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_002","27.6","0.276"
"2025-10-28","user073_emu","copilot","copilot_premium_request","Claude Opus 4.1","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","","13.44","0.1344"
"2025-10-28","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","25.76","0.2576"
"2025-10-28","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_001","26.52","0.2652"
"2025-10-28","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0","0.16","True","300","org005_emu","cost_center_001","31.2","0.312"
"2025-10-28","user076_emu","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0.16","0","False","300","org002_emu","cost_center_004","12.88","0.1288"
"2025-10-28","user076_emu","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0.28","0","False","300","org002_emu","cost_center_004","22.4","0.224"
"2025-10-28","user077_emu","copilot","copilot_premium_request","Coding Agent model","35","requests","0.04","1.4","1.4","0","False","1000","org005_emu","cost_center_002","110.25","1.1025"
"2025-10-28","user078_emu","copilot","copilot_premium_request","Code Review model","33","requests","0.04","1.32","1.32","0","False","1000","org002_emu","","89.76","0.8976"
"2025-10-28","user078_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0","0.32","True","1000","org002_emu","","29.44","0.2944"
"2025-10-28","user079_emu","copilot","copilot_premium_request","GPT-5","35","requests","0.04","1.4","0","1.4","True","1000","org004_emu","cost_center_002","24.5","0.245"
"2025-10-28","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4","12","requests","0.04","0.48","0.48","0","False","1000","org002_emu","cost_center_002","55.2","0.552"
"2025-10-28","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","1000","org002_emu","cost_center_002","5.29","0.0529"
"2025-10-28","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4","23","requests","0.04","0.92","0","0.92","True","1000","org002_emu","cost_center_002","137.54","1.3754"
"2025-10-28","user081_emu","copilot","copilot_premium_request","GPT-5","9","requests","0.04","0.36","0.36","0","False","300","org001_emu","cost_center_001","9","0.09"
"2025-10-28","user082_emu","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","1000","org001_emu","","12.48","0.1248"
"2025-10-28","user082_emu","copilot","copilot_premium_request","Code Review model","47","requests","0.04","1.88","0","1.88","True","1000","org001_emu","","0","0"
"2025-10-28","user083_emu","copilot","copilot_premium_request","Code Review model","35","requests","0.04","1.4","1.4","0","False","1000","org001_emu","cost_center_001","112","1.12"
"2025-10-28","user083_emu","copilot","copilot_premium_request","GPT-5","18","requests","0.04","0.72","0.72","0","False","1000","org001_emu","cost_center_001","20.7","0.207"
"2025-10-28","user084_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","1000","org001_emu","cost_center_001","27.6","0.276"
"2025-10-28","user084_emu","copilot","copilot_premium_request","Claude Opus 4.1","39","requests","0.04","1.56","0","1.56","True","1000","org001_emu","cost_center_001","121.68","1.2168"
"2025-10-28","user084_emu","copilot","copilot_premium_request","Code Review model","25","requests","0.04","1","0","1","True","1000","org001_emu","cost_center_001","104","1.04"
"2025-10-29","power-user-001_emu","copilot","copilot_premium_request","Claude Haiku 4.5","3.9600000000000004","requests","0.04","0.1584","0","0.1584","True","300","","","3.96","0.0396"
"2025-10-29","power-user-001_emu","copilot","copilot_premium_request","Claude Opus 4.5","81","requests","0.04","3.24","0","3.24","True","300","","","223.56","2.2356"
"2025-10-29","power-user-001_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0","0.12","True","300","","","23.4","0.234"
"2025-10-29","power-user-001_emu","copilot","copilot_premium_request","Gemini 3 Pro","8","requests","0.04","0.32","0","0.32","True","300","","","9.2","0.092"
"2025-10-29","power-user-001_emu","copilot","copilot_premium_request","GPT-5.1-Codex","6","requests","0.04","0.24","0","0.24","True","300","","","24.36","0.2436"
"2025-10-29","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","120","requests","0.04","4.8","0","4.8","True","300","","","331.2","3.312"
"2025-10-29","power-user-002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0","0.04","True","300","","","7.8","0.078"
"2025-10-29","power-user-002_emu","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","","","5.44","0.0544"
"2025-10-29","power-user-003_emu","copilot","copilot_premium_request","Claude Opus 4.5","15","requests","0.04","0.6","0","0.6","True","300","","","41.4","0.414"
"2025-10-29","power-user-004_emu","copilot","copilot_premium_request","Claude Opus 4.5","171","requests","0.04","6.84","0","6.84","True","300","","","287.28","2.8728"
"2025-10-29","power-user-004_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","32","requests","0.04","1.28","0","1.28","True","300","","","324.48","3.2448"
"2025-10-29","power-user-004_emu","copilot","copilot_premium_request","GPT-5.1-Codex","1","requests","0.04","0.04","0","0.04","True","300","","","4.93","0.0493"
"2025-10-29","power-user-005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","99","requests","0.04","3.96","0","3.96","True","300","","","772.2","7.722"
"2025-10-29","power-user-006_emu","copilot","copilot_premium_request","Claude Opus 4.5","450","requests","0.04","18","0","18","True","300","","","918","9.18"
"2025-10-29","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","29","requests","0.04","1.16","0","1.16","True","300","","","192.27","1.9227"
"2025-10-29","user001_emu","copilot","copilot_premium_request","GPT-5","6","requests","0.04","0.24","0.24","0","False","1000","org001_emu","","5.1","0.051"
"2025-10-29","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4","18","requests","0.04","0.72","0.72","0","False","1000","org009_emu","cost_center_007","107.64","1.0764"
"2025-10-29","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24","0.24","0","False","1000","org009_emu","cost_center_007","32.76","0.3276"
"2025-10-29","user011_emu","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","1000","org011_emu","","9.66","0.0966"
"2025-10-29","user011_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","1000","org011_emu","","3.2","0.032"
"2025-10-29","user014_emu","copilot","copilot_premium_request","Claude Sonnet 4","9","requests","0.04","0.36","0.36","0","False","1000","org014_emu","","28.98","0.2898"
"2025-10-29","user014_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","30","requests","0.04","1.2","1.2","0","False","1000","org014_emu","","163.8","1.638"
"2025-10-29","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","16","requests","0.04","0.64","0","0.64","True","1000","org004_emu","","87.36","0.8736"
"2025-10-29","user063_emu","copilot","copilot_premium_request","Coding Agent model","32","requests","0.04","1.28","0","1.28","True","1000","org004_emu","","187.2","1.872"
"2025-10-29","user064_emu","copilot","copilot_premium_request","Claude Sonnet 4","5","requests","0.04","0.2","0.2","0","False","1000","org002_emu","cost_center_003","29.9","0.299"
"2025-10-29","user064_emu","copilot","copilot_premium_request","Claude Sonnet 4","21","requests","0.04","0.84","0","0.84","True","1000","org002_emu","cost_center_003","67.62","0.6762"
"2025-10-29","user065_emu","copilot","copilot_premium_request","Coding Agent model","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_004","17.55","0.1755"
"2025-10-29","user065_emu","copilot","copilot_premium_request","Coding Agent model","4","requests","0.04","0.16","0","0.16","True","300","org005_emu","cost_center_004","15.3","0.153"
"2025-10-29","user066_emu","copilot","copilot_premium_request","GPT-5","22","requests","0.04","0.88","0.88","0","False","1000","org001_emu","cost_center_001","22","0.22"
"2025-10-29","user066_emu","copilot","copilot_premium_request","GPT-5","3","requests","0.04","0.12","0","0.12","True","1000","org001_emu","cost_center_001","3.45","0.0345"
"2025-10-29","user067_emu","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","0","0"
"2025-10-29","user067_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0","0.32","True","300","org005_emu","cost_center_001","21.76","0.2176"
"2025-10-29","user068_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","24","requests","0.04","0.96","0.96","0","False","1000","org001_emu","","159.12","1.5912"
"2025-10-29","user069_emu","copilot","copilot_premium_request","Claude Sonnet 4","6","requests","0.04","0.24","0","0.24","True","300","org005_emu","cost_center_001","35.88","0.3588"
"2025-10-29","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0","0.16","True","300","org003_emu","cost_center_003","18.4","0.184"
"2025-10-29","user070_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0","0.32","True","300","org003_emu","cost_center_003","33.28","0.3328"
"2025-10-29","user071_emu","copilot","copilot_premium_request","Claude Opus 4.1","36","requests","0.04","1.44","0","1.44","True","1000","org001_emu","cost_center_002","86.4","0.864"
